index,batch,position,cpu_value,gpu_fp32,tc_value,diff_cpu_tc,diff_cpu_gpu
442,0,442,656,656.000000,656.000000,0.000000,0.000000
443,0,443,-1500,-1500.000000,-1500.000000,0.000000,0.000000
444,0,444,3536,3536.000000,3536.000000,0.000000,0.000000
445,0,445,444,444.000000,445.000000,-1.000000,0.000000
446,0,446,896,896.000000,896.000000,0.000000,0.000000
447,0,447,116,116.000000,116.000000,0.000000,0.000000
448,0,448,1778,1778.000000,1777.000000,1.000000,0.000000
449,0,449,-786,-786.000000,-786.000000,0.000000,0.000000
450,0,450,-2306,-2306.000000,-2306.000000,0.000000,0.000000
451,0,451,-1342,-1342.000000,-1342.000000,0.000000,0.000000
452,0,452,-1522,-1522.000000,-1522.000000,0.000000,0.000000
453,0,453,-2286,-2286.000000,-2286.000000,0.000000,0.000000
454,0,454,-2190,-2190.000000,-2190.000000,0.000000,0.000000
455,0,455,-338,-338.000000,-338.000000,0.000000,0.000000
456,0,456,1080,1080.000000,1080.000000,0.000000,0.000000
457,0,457,-1256,-1256.000000,-1256.000000,0.000000,0.000000
458,0,458,796,796.000000,796.000000,0.000000,0.000000
459,0,459,1636,1636.000000,1637.000000,-1.000000,0.000000
460,0,460,-2020,-2020.000000,-2020.000000,0.000000,0.000000
461,0,461,1660,1660.000000,1660.000000,0.000000,0.000000
462,0,462,-2888,-2888.000000,-2888.000000,0.000000,0.000000
463,0,463,-3952,-3952.000000,-3952.000000,0.000000,0.000000
464,0,464,1640,1640.000000,1640.000000,0.000000,0.000000
465,0,465,-1840,-1840.000000,-1840.000000,0.000000,0.000000
466,0,466,-2268,-2268.000000,-2268.000000,0.000000,0.000000
467,0,467,-340,-340.000000,-340.000000,0.000000,0.000000
468,0,468,848,848.000000,848.000000,0.000000,0.000000
469,0,469,1408,1408.000000,1408.000000,0.000000,0.000000
470,0,470,-4692,-4692.000000,-4692.000000,0.000000,0.000000
471,0,471,3452,3452.000000,3452.000000,0.000000,0.000000
472,0,472,-114,-114.000000,-114.000000,0.000000,0.000000
473,0,473,-502,-502.000000,-502.000000,0.000000,0.000000
474,0,474,-2094,-2094.000000,-2094.000000,0.000000,0.000000
475,0,475,2670,2670.000000,2670.000000,0.000000,0.000000
476,0,476,-914,-914.000000,-914.000000,0.000000,0.000000
477,0,477,-342,-342.000000,-342.000000,0.000000,0.000000
478,0,478,-1182,-1182.000000,-1182.000000,0.000000,0.000000
479,0,479,-226,-226.000000,-226.000000,0.000000,0.000000
480,0,480,-3758,-3758.000000,-3758.000000,0.000000,0.000000
481,0,481,-2394,-2394.000000,-2394.000000,0.000000,0.000000
482,0,482,-3190,-3190.000000,-3190.000000,0.000000,0.000000
483,0,483,214,214.000000,214.000000,0.000000,0.000000
484,0,484,494,494.000000,494.000000,0.000000,0.000000
485,0,485,-1134,-1134.000000,-1133.000000,-1.000000,0.000000
486,0,486,-426,-426.000000,-426.000000,0.000000,0.000000
487,0,487,-366,-366.000000,-366.000000,0.000000,0.000000
488,0,488,-2136,-2136.000000,-2136.000000,0.000000,0.000000
489,0,489,144,144.000000,144.000000,0.000000,0.000000
490,0,490,-1696,-1696.000000,-1696.000000,0.000000,0.000000
491,0,491,-368,-368.000000,-368.000000,0.000000,0.000000
492,0,492,-292,-292.000000,-292.000000,0.000000,0.000000
493,0,493,-2084,-2084.000000,-2084.000000,0.000000,0.000000
494,0,494,-1900,-1900.000000,-1900.000000,0.000000,0.000000
495,0,495,1276,1276.000000,1276.000000,0.000000,0.000000
496,0,496,-1432,-1432.000000,-1432.000000,0.000000,0.000000
497,0,497,-272,-272.000000,-272.000000,0.000000,0.000000
498,0,498,-2176,-2176.000000,-2176.000000,0.000000,0.000000
499,0,499,-3848,-3848.000000,-3848.000000,0.000000,0.000000
500,0,500,-104,-104.000000,-104.000000,0.000000,0.000000
501,0,501,1248,1248.000000,1248.000000,0.000000,0.000000
502,0,502,-3528,-3528.000000,-3528.000000,0.000000,0.000000
503,0,503,-64,-64.000000,-64.000000,0.000000,0.000000
504,0,504,1654,1654.000000,1654.000000,0.000000,0.000000
505,0,505,-286,-286.000000,-286.000000,0.000000,0.000000
506,0,506,-226,-226.000000,-226.000000,0.000000,0.000000
507,0,507,1386,1386.000000,1386.000000,0.000000,0.000000
508,0,508,-1218,-1218.000000,-1218.000000,0.000000,0.000000
509,0,509,818,818.000000,818.000000,0.000000,0.000000
510,0,510,590,590.000000,590.000000,0.000000,0.000000
511,0,511,-1934,-1934.000000,-1934.000000,0.000000,0.000000
512,0,512,-680,-680.000000,-680.000000,0.000000,0.000000
513,0,513,-2104,-2104.000000,-2104.000000,0.000000,0.000000
514,0,514,-1424,-1424.000000,-1424.000000,0.000000,0.000000
515,0,515,-896,-896.000000,-896.000000,0.000000,0.000000
516,0,516,2380,2380.000000,2380.000000,0.000000,0.000000
517,0,517,-1956,-1956.000000,-1956.000000,0.000000,0.000000
518,0,518,2900,2900.000000,2900.000000,0.000000,0.000000
519,0,519,-2812,-2812.000000,-2812.000000,0.000000,0.000000
520,0,520,-94,-94.000000,-94.000000,0.000000,0.000000
521,0,521,-2258,-2258.000000,-2258.000000,0.000000,0.000000
522,0,522,-2950,-2950.000000,-2950.000000,0.000000,0.000000
523,0,523,-1402,-1402.000000,-1402.000000,0.000000,0.000000
524,0,524,3214,3214.000000,3214.000000,0.000000,0.000000
525,0,525,1858,1858.000000,1858.000000,0.000000,0.000000
526,0,526,-1546,-1546.000000,-1546.000000,0.000000,0.000000
527,0,527,74,74.000000,74.000000,0.000000,0.000000
528,0,528,530,530.000000,530.000000,0.000000,0.000000
529,0,529,-146,-146.000000,-146.000000,0.000000,0.000000
530,0,530,-3222,-3222.000000,-3224.000000,2.000000,0.000000
531,0,531,-706,-706.000000,-706.000000,0.000000,0.000000
532,0,532,586,586.000000,586.000000,0.000000,0.000000
533,0,533,-2794,-2794.000000,-2794.000000,0.000000,0.000000
534,0,534,-550,-550.000000,-550.000000,0.000000,0.000000
535,0,535,-3410,-3410.000000,-3410.000000,0.000000,0.000000
536,0,536,-2276,-2276.000000,-2276.000000,0.000000,0.000000
537,0,537,-428,-428.000000,-428.000000,0.000000,0.000000
538,0,538,-2556,-2556.000000,-2556.000000,0.000000,0.000000
539,0,539,980,980.000000,980.000000,0.000000,0.000000
540,0,540,-324,-324.000000,-324.000000,0.000000,0.000000
541,0,541,-116,-116.000000,-116.000000,0.000000,0.000000
542,0,542,-1140,-1140.000000,-1140.000000,0.000000,0.000000
543,0,543,420,420.000000,420.000000,0.000000,0.000000
544,0,544,968,968.000000,968.000000,0.000000,0.000000
545,0,545,1112,1112.000000,1112.000000,0.000000,0.000000
546,0,546,-804,-804.000000,-804.000000,0.000000,0.000000
547,0,547,2380,2380.000000,2380.000000,0.000000,0.000000
548,0,548,-108,-108.000000,-108.000000,0.000000,0.000000
549,0,549,-1556,-1556.000000,-1556.000000,0.000000,0.000000
550,0,550,-2064,-2064.000000,-2064.000000,0.000000,0.000000
551,0,551,56,56.000000,56.000000,0.000000,0.000000
552,0,552,-1654,-1654.000000,-1654.000000,0.000000,0.000000
553,0,553,-2730,-2730.000000,-2730.000000,0.000000,0.000000
554,0,554,-138,-138.000000,-137.000000,-1.000000,0.000000
555,0,555,-974,-974.000000,-974.000000,0.000000,0.000000
556,0,556,222,222.000000,222.000000,0.000000,0.000000
557,0,557,74,74.000000,74.000000,0.000000,0.000000
558,0,558,-62,-62.000000,-62.000000,0.000000,0.000000
559,0,559,750,750.000000,750.000000,0.000000,0.000000
560,0,560,-574,-574.000000,-574.000000,0.000000,0.000000
561,0,561,694,694.000000,694.000000,0.000000,0.000000
562,0,562,1190,1190.000000,1190.000000,0.000000,0.000000
563,0,563,-2510,-2510.000000,-2510.000000,0.000000,0.000000
564,0,564,2842,2842.000000,2842.000000,0.000000,0.000000
565,0,565,342,342.000000,342.000000,0.000000,0.000000
566,0,566,542,542.000000,542.000000,0.000000,0.000000
567,0,567,-1998,-1998.000000,-1998.000000,0.000000,0.000000
568,0,568,-1540,-1540.000000,-1540.000000,0.000000,0.000000
569,0,569,524,524.000000,524.000000,0.000000,0.000000
570,0,570,1000,1000.000000,1000.000000,0.000000,0.000000
571,0,571,1056,1056.000000,1056.000000,0.000000,0.000000
572,0,572,-1860,-1860.000000,-1860.000000,0.000000,0.000000
573,0,573,3660,3660.000000,3660.000000,0.000000,0.000000
574,0,574,680,680.000000,680.000000,0.000000,0.000000
575,0,575,2592,2592.000000,2592.000000,0.000000,0.000000
576,0,576,-1394,-1394.000000,-1394.000000,0.000000,0.000000
577,0,577,1358,1358.000000,1358.000000,0.000000,0.000000
578,0,578,-3146,-3146.000000,-3146.000000,0.000000,0.000000
579,0,579,-418,-418.000000,-418.000000,0.000000,0.000000
580,0,580,3010,3010.000000,3010.000000,0.000000,0.000000
581,0,581,-422,-422.000000,-422.000000,0.000000,0.000000
582,0,582,-574,-574.000000,-574.000000,0.000000,0.000000
583,0,583,3314,3314.000000,3312.000000,2.000000,0.000000
584,0,584,-1748,-1748.000000,-1748.000000,0.000000,0.000000
585,0,585,2400,2400.000000,2400.000000,0.000000,0.000000
586,0,586,-2156,-2156.000000,-2156.000000,0.000000,0.000000
587,0,587,-304,-304.000000,-304.000000,0.000000,0.000000
588,0,588,-1552,-1552.000000,-1551.000000,-1.000000,0.000000
589,0,589,2340,2340.000000,2340.000000,0.000000,0.000000
590,0,590,-3792,-3792.000000,-3792.000000,0.000000,0.000000
591,0,591,2460,2460.000000,2460.000000,0.000000,0.000000
592,0,592,-764,-764.000000,-764.000000,0.000000,0.000000
593,0,593,408,408.000000,408.000000,0.000000,0.000000
594,0,594,1044,1044.000000,1044.000000,0.000000,0.000000
595,0,595,-3080,-3080.000000,-3080.000000,0.000000,0.000000
596,0,596,76,76.000000,76.000000,0.000000,0.000000
597,0,597,2088,2088.000000,2088.000000,0.000000,0.000000
598,0,598,-2468,-2468.000000,-2468.000000,0.000000,0.000000
599,0,599,-472,-472.000000,-472.000000,0.000000,0.000000
600,0,600,1498,1498.000000,1498.000000,0.000000,0.000000
601,0,601,690,690.000000,690.000000,0.000000,0.000000
602,0,602,-822,-822.000000,-822.000000,0.000000,0.000000
603,0,603,-558,-558.000000,-558.000000,0.000000,0.000000
604,0,604,258,258.000000,258.000000,0.000000,0.000000
605,0,605,-2550,-2550.000000,-2550.000000,0.000000,0.000000
606,0,606,2178,2178.000000,2178.000000,0.000000,0.000000
607,0,607,-38,-38.000000,-38.000000,0.000000,0.000000
608,0,608,590,590.000000,590.000000,0.000000,0.000000
609,0,609,-2930,-2930.000000,-2930.000000,0.000000,0.000000
610,0,610,-1518,-1518.000000,-1518.000000,0.000000,0.000000
611,0,611,-1222,-1222.000000,-1222.000000,0.000000,0.000000
612,0,612,-206,-206.000000,-206.000000,0.000000,0.000000
613,0,613,978,978.000000,978.000000,0.000000,0.000000
614,0,614,-3162,-3162.000000,-3162.000000,0.000000,0.000000
615,0,615,-722,-722.000000,-722.000000,0.000000,0.000000
616,0,616,-148,-148.000000,-148.000000,0.000000,0.000000
617,0,617,624,624.000000,624.000000,0.000000,0.000000
618,0,618,-1592,-1592.000000,-1592.000000,0.000000,0.000000
619,0,619,-92,-92.000000,-92.000000,0.000000,0.000000
620,0,620,-32,-32.000000,-32.000000,0.000000,0.000000
621,0,621,2364,2364.000000,2364.000000,0.000000,0.000000
622,0,622,-2436,-2436.000000,-2436.000000,0.000000,0.000000
623,0,623,2128,2128.000000,2128.000000,0.000000,0.000000
624,0,624,268,268.000000,268.000000,0.000000,0.000000
625,0,625,-3496,-3496.000000,-3496.000000,0.000000,0.000000
626,0,626,-1064,-1064.000000,-1064.000000,0.000000,0.000000
627,0,627,2580,2580.000000,2580.000000,0.000000,0.000000
628,0,628,-868,-868.000000,-868.000000,0.000000,0.000000
629,0,629,-1560,-1560.000000,-1560.000000,0.000000,0.000000
630,0,630,-880,-880.000000,-880.000000,0.000000,0.000000
631,0,631,92,92.000000,92.000000,0.000000,0.000000
632,0,632,-3606,-3606.000000,-3604.000000,-2.000000,0.000000
633,0,633,-4822,-4822.000000,-4824.000000,2.000000,0.000000
634,0,634,1934,1934.000000,1934.000000,0.000000,0.000000
635,0,635,-978,-978.000000,-978.000000,0.000000,0.000000
636,0,636,3114,3114.000000,3114.000000,0.000000,0.000000
637,0,637,4130,4130.000000,4128.000000,2.000000,0.000000
638,0,638,3894,3894.000000,3894.000000,0.000000,0.000000
639,0,639,-1538,-1538.000000,-1538.000000,0.000000,0.000000
640,0,640,626,626.000000,626.000000,0.000000,0.000000
641,0,641,-2222,-2222.000000,-2222.000000,0.000000,0.000000
642,0,642,-618,-618.000000,-617.000000,-1.000000,0.000000
643,0,643,2518,2518.000000,2518.000000,0.000000,0.000000
644,0,644,-1766,-1766.000000,-1766.000000,0.000000,0.000000
645,0,645,1730,1730.000000,1730.000000,0.000000,0.000000
646,0,646,-1786,-1786.000000,-1786.000000,0.000000,0.000000
647,0,647,-2866,-2866.000000,-2866.000000,0.000000,0.000000
648,0,648,-4120,-4120.000000,-4120.000000,0.000000,0.000000
649,0,649,1076,1076.000000,1076.000000,0.000000,0.000000
650,0,650,2292,2292.000000,2292.000000,0.000000,0.000000
651,0,651,1040,1040.000000,1040.000000,0.000000,0.000000
652,0,652,-352,-352.000000,-352.000000,0.000000,0.000000
653,0,653,3340,3340.000000,3340.000000,0.000000,0.000000
654,0,654,-2220,-2220.000000,-2220.000000,0.000000,0.000000
655,0,655,880,880.000000,880.000000,0.000000,0.000000
656,0,656,2252,2252.000000,2252.000000,0.000000,0.000000
657,0,657,2496,2496.000000,2496.000000,0.000000,0.000000
658,0,658,1248,1248.000000,1248.000000,0.000000,0.000000
659,0,659,-1092,-1092.000000,-1092.000000,0.000000,0.000000
660,0,660,2040,2040.000000,2040.000000,0.000000,0.000000
661,0,661,-4044,-4044.000000,-4044.000000,0.000000,0.000000
662,0,662,-2244,-2244.000000,-2244.000000,0.000000,0.000000
663,0,663,-1104,-1104.000000,-1104.000000,0.000000,0.000000
664,0,664,3418,3418.000000,3416.000000,2.000000,0.000000
665,0,665,-1206,-1206.000000,-1206.000000,0.000000,0.000000
666,0,666,-282,-282.000000,-282.000000,0.000000,0.000000
667,0,667,2222,2222.000000,2222.000000,0.000000,0.000000
668,0,668,-1274,-1274.000000,-1274.000000,0.000000,0.000000
669,0,669,1718,1718.000000,1718.000000,0.000000,0.000000
670,0,670,1426,1426.000000,1426.000000,0.000000,0.000000
671,0,671,-758,-758.000000,-758.000000,0.000000,0.000000
672,0,672,-1210,-1210.000000,-1210.000000,0.000000,0.000000
673,0,673,1718,1718.000000,1718.000000,0.000000,0.000000
674,0,674,-1002,-1002.000000,-1002.000000,0.000000,0.000000
675,0,675,1190,1190.000000,1190.000000,0.000000,0.000000
676,0,676,502,502.000000,502.000000,0.000000,0.000000
677,0,677,-986,-986.000000,-986.000000,0.000000,0.000000
678,0,678,-282,-282.000000,-282.000000,0.000000,0.000000
679,0,679,198,198.000000,198.000000,0.000000,0.000000
680,0,680,2228,2228.000000,2228.000000,0.000000,0.000000
681,0,681,-1456,-1456.000000,-1456.000000,0.000000,0.000000
682,0,682,2356,2356.000000,2356.000000,0.000000,0.000000
683,0,683,4624,4624.000000,4624.000000,0.000000,0.000000
684,0,684,2004,2004.000000,2004.000000,0.000000,0.000000
685,0,685,-1288,-1288.000000,-1288.000000,0.000000,0.000000
686,0,686,-2204,-2204.000000,-2204.000000,0.000000,0.000000
687,0,687,-488,-488.000000,-488.000000,0.000000,0.000000
688,0,688,-1216,-1216.000000,-1216.000000,0.000000,0.000000
689,0,689,-1060,-1060.000000,-1060.000000,0.000000,0.000000
690,0,690,-160,-160.000000,-160.000000,0.000000,0.000000
691,0,691,-508,-508.000000,-507.000000,-1.000000,0.000000
692,0,692,-676,-676.000000,-676.000000,0.000000,0.000000
693,0,693,-1720,-1720.000000,-1720.000000,0.000000,0.000000
694,0,694,-524,-524.000000,-524.000000,0.000000,0.000000
695,0,695,-2456,-2456.000000,-2456.000000,0.000000,0.000000
696,0,696,2750,2750.000000,2750.000000,0.000000,0.000000
697,0,697,-1834,-1834.000000,-1834.000000,0.000000,0.000000
698,0,698,-642,-642.000000,-642.000000,0.000000,0.000000
699,0,699,-322,-322.000000,-322.000000,0.000000,0.000000
700,0,700,-22,-22.000000,-22.000000,0.000000,0.000000
701,0,701,1594,1594.000000,1595.000000,-1.000000,0.000000
702,0,702,2082,2082.000000,2082.000000,0.000000,0.000000
703,0,703,282,282.000000,282.000000,0.000000,0.000000
704,0,704,-3220,-3220.000000,-3220.000000,0.000000,0.000000
705,0,705,-468,-468.000000,-468.000000,0.000000,0.000000
706,0,706,1992,1992.000000,1992.000000,0.000000,0.000000
707,0,707,1280,1280.000000,1280.000000,0.000000,0.000000
708,0,708,-1380,-1380.000000,-1380.000000,0.000000,0.000000
709,0,709,-180,-180.000000,-180.000000,0.000000,0.000000
710,0,710,504,504.000000,504.000000,0.000000,0.000000
711,0,711,2032,2032.000000,2032.000000,0.000000,0.000000
712,0,712,-2594,-2594.000000,-2594.000000,0.000000,0.000000
713,0,713,-3134,-3134.000000,-3134.000000,0.000000,0.000000
714,0,714,-2126,-2126.000000,-2126.000000,0.000000,0.000000
715,0,715,2238,2238.000000,2240.000000,-2.000000,0.000000
716,0,716,-3162,-3162.000000,-3162.000000,0.000000,0.000000
717,0,717,-590,-590.000000,-590.000000,0.000000,0.000000
718,0,718,1754,1754.000000,1754.000000,0.000000,0.000000
719,0,719,-2786,-2786.000000,-2786.000000,0.000000,0.000000
720,0,720,-2670,-2670.000000,-2670.000000,0.000000,0.000000
721,0,721,-1378,-1378.000000,-1378.000000,0.000000,0.000000
722,0,722,646,646.000000,646.000000,0.000000,0.000000
723,0,723,-1630,-1630.000000,-1630.000000,0.000000,0.000000
724,0,724,246,246.000000,246.000000,0.000000,0.000000
725,0,725,1586,1586.000000,1586.000000,0.000000,0.000000
726,0,726,338,338.000000,338.000000,0.000000,0.000000
727,0,727,-418,-418.000000,-418.000000,0.000000,0.000000
728,0,728,-172,-172.000000,-172.000000,0.000000,0.000000
729,0,729,-3612,-3612.000000,-3612.000000,0.000000,0.000000
730,0,730,1760,1760.000000,1760.000000,0.000000,0.000000
731,0,731,-2064,-2064.000000,-2064.000000,0.000000,0.000000
732,0,732,-1408,-1408.000000,-1408.000000,0.000000,0.000000
733,0,733,696,696.000000,696.000000,0.000000,0.000000
734,0,734,1476,1476.000000,1476.000000,0.000000,0.000000
735,0,735,-900,-900.000000,-900.000000,0.000000,0.000000
736,0,736,384,384.000000,384.000000,0.000000,0.000000
737,0,737,-80,-80.000000,-80.000000,0.000000,0.000000
738,0,738,-232,-232.000000,-232.000000,0.000000,0.000000
739,0,739,-4416,-4416.000000,-4416.000000,0.000000,0.000000
740,0,740,1984,1984.000000,1984.000000,0.000000,0.000000
741,0,741,504,504.000000,503.000000,1.000000,0.000000
742,0,742,1136,1136.000000,1136.000000,0.000000,0.000000
743,0,743,-256,-256.000000,-256.000000,0.000000,0.000000
744,0,744,2194,2194.000000,2194.000000,0.000000,0.000000
745,0,745,-1482,-1482.000000,-1482.000000,0.000000,0.000000
746,0,746,-2166,-2166.000000,-2166.000000,0.000000,0.000000
747,0,747,-2330,-2330.000000,-2330.000000,0.000000,0.000000
748,0,748,-870,-870.000000,-870.000000,0.000000,0.000000
749,0,749,-338,-338.000000,-338.000000,0.000000,0.000000
750,0,750,154,154.000000,154.000000,0.000000,0.000000
751,0,751,-858,-858.000000,-858.000000,0.000000,0.000000
752,0,752,1934,1934.000000,1934.000000,0.000000,0.000000
753,0,753,-478,-478.000000,-478.000000,0.000000,0.000000
754,0,754,-2546,-2546.000000,-2546.000000,0.000000,0.000000
755,0,755,2514,2514.000000,2514.000000,0.000000,0.000000
756,0,756,-38,-38.000000,-38.000000,0.000000,0.000000
757,0,757,2758,2758.000000,2758.000000,0.000000,0.000000
758,0,758,-566,-566.000000,-566.000000,0.000000,0.000000
759,0,759,1302,1302.000000,1302.000000,0.000000,0.000000
760,0,760,-520,-520.000000,-520.000000,0.000000,0.000000
761,0,761,-672,-672.000000,-672.000000,0.000000,0.000000
762,0,762,984,984.000000,984.000000,0.000000,0.000000
763,0,763,240,240.000000,240.000000,0.000000,0.000000
764,0,764,-1012,-1012.000000,-1012.000000,0.000000,0.000000
765,0,765,-2508,-2508.000000,-2508.000000,0.000000,0.000000
766,0,766,-1444,-1444.000000,-1444.000000,0.000000,0.000000
767,0,767,-764,-764.000000,-764.000000,0.000000,0.000000
768,0,768,2580,2580.000000,2580.000000,0.000000,0.000000
769,0,769,2940,2940.000000,2940.000000,0.000000,0.000000
770,0,770,-1300,-1300.000000,-1300.000000,0.000000,0.000000
771,0,771,604,604.000000,604.000000,0.000000,0.000000
772,0,772,-1852,-1852.000000,-1852.000000,0.000000,0.000000
773,0,773,1132,1132.000000,1132.000000,0.000000,0.000000
774,0,774,-476,-476.000000,-476.000000,0.000000,0.000000
775,0,775,1188,1188.000000,1188.000000,0.000000,0.000000
776,0,776,-1838,-1838.000000,-1838.000000,0.000000,0.000000
777,0,777,62,62.000000,62.000000,0.000000,0.000000
778,0,778,1058,1058.000000,1058.000000,0.000000,0.000000
779,0,779,-2234,-2234.000000,-2234.000000,0.000000,0.000000
780,0,780,1842,1842.000000,1842.000000,0.000000,0.000000
781,0,781,1302,1302.000000,1302.000000,0.000000,0.000000
782,0,782,762,762.000000,762.000000,0.000000,0.000000
783,0,783,-442,-442.000000,-442.000000,0.000000,0.000000
784,0,784,-1002,-1002.000000,-1002.000000,0.000000,0.000000
785,0,785,210,210.000000,210.000000,0.000000,0.000000
786,0,786,4878,4878.000000,4880.000000,-2.000000,0.000000
